0x0000	pl#
0x9432	plane_takeoff_from_airport
0x9433	planecleanup
0x9434	planeconfigs
0x9435	planemodel
0x9436	planemove
0x9437	planerespawn
0x9438	planes
0x9439	planes_ready
0x943a	planes_thread
0x943b	planespawn
0x943c	planet
0x943d	plant
0x943e	plant_animatedstairscivilianworkerlogic
0x943f	plant_barkovspeakerlogic
0x9440	plant_bomb
0x9441	plant_cinematictelevisionstandbylogic
0x9442	plant_clamp_angles
0x9443	plant_constructionpuzzlelogic
0x9444	plant_conversationdialoguelogic
0x9445	plant_deletelinkedailogic
0x9446	plant_deletelinkedaitriggerlogic
0x9447	plant_deletelinkedaitriggerslogic
0x9448	plant_dialoguelogic
0x9449	plant_entryguarddialoguelogic
0x944a	plant_entryguarddialoguestructdeathlogic
0x944b	plant_entryguarddialoguestructentrylogic
0x944c	plant_farahinstructionslogic
0x944d	plant_farahshootguarddialoguelogic
0x944e	plant_farahshootguardtriggerslogic
0x944f	plant_farahstealthbrokenlogic
0x9450	plant_getieds
0x9451	plant_getplayersilencerinteracts
0x9452	plant_getstairenemy
0x9453	plant_ied_add_fov_user_scale_override
0x9454	plant_ied_remove_fov_user_scale_override
0x9455	plant_iedlogic
0x9456	plant_introdialoguelogic
0x9457	plant_killextraenemies
0x9458	plant_main
0x9459	plant_pathblockersclear
0x945a	plant_playerattargettriggerdialoguelogic
0x945b	plant_sandboxlogic
0x945c	plant_secondfloordialoguelogic
0x945d	plant_spawncivilianworkers
0x945e	plant_spawnied
0x945f	plant_spawniedinteractonvehicle
0x9460	plant_spot
0x9461	plant_stairenemyalexresponselogic
0x9462	plant_stairenemylogic
0x9463	plant_start
0x9464	plant_updateobjectivelocation
0x9465	plant_visionlogic
0x9466	plant_watch_stuck
0x9467	plant_watch_stuck_calculate
0x9468	plant_watch_stuck_notify
0x9469	plant_watch_stuck_timeout
0x946a	plantbreach
0x946b	plantbreachc4
0x946c	plantbreachweapon
0x946d	planted
0x946e	planted_explosive
0x946f	plantedbomb
0x9470	plantedhackedequip
0x9471	plantedkey
0x9472	plantedlethalequip
0x9473	plantedsuperequip
0x9474	plantedtacticalequip
0x9475	plantmaxdistbelowownerfeet
0x9476	plantmaxroll
0x9477	plantmaxtime
0x9478	plantmindistbeloweye
0x9479	plantmindisteyetofeet
0x947a	plantnormalcos
0x947b	plantobjstr
0x947c	plantoffsetz
0x947d	plantscharge
0x947e	planttime
0x947f	plate
0x9480	play_2f_data_anim
0x9481	play_addtive_head_anim
0x9482	play_ai_skit
0x9483	play_airdrop_crate
0x9484	play_alarm_pos
0x9485	play_alert_music_to_players
0x9486	play_alex_anim
0x9487	play_alpha_bink
0x9488	play_ambient_idle_scene
0x9489	play_ambient_idle_scene_single
0x948a	play_ambush_sniper_muzzle_vfx
0x948b	play_and_hold_anim
0x948c	play_anim_and_delete
0x948d	play_anim_and_then_last_frame
0x948e	play_anim_and_then_loop
0x948f	play_anim_and_then_loop_with_nags
0x9490	play_anim_check
0x9491	play_anim_sequence
0x9492	play_anim_shared_vo
0x9493	play_anim_think
0x9494	play_anim_vo
0x9495	play_anim_vo_sequential
0x9496	play_animation_on_channel
0x9497	play_animation_on_channel_loop
0x9498	play_approach_tripwire_building
0x9499	play_armor_sfx
0x949a	play_basic_pain_overlay
0x949b	play_bed_exit
0x949c	play_bink_video
0x949d	play_bink_video_internal
0x949e	play_blended_interaction_anims
0x949f	play_blood_pool
0x94a0	play_bonus_time_sound
0x94a1	play_breach_dialogues
0x94a2	play_bullet_impact_vfx
0x94a3	play_button_sound
0x94a4	play_c4_anims
0x94a5	play_cam_rumble_once
0x94a6	play_cargo_c4_nags
0x94a7	play_cargo_intro
0x94a8	play_cargo_train_stopped
0x94a9	play_chute_land_anim
0x94aa	play_cloud_vfx
0x94ab	play_combat_interaction
0x94ac	play_combat_music_to_players
0x94ad	play_commander_response
0x94ae	play_consumable_activate_sound
0x94af	play_convoy_hostage_save_vo
0x94b0	play_convoy_hostage_vo
0x94b1	play_coop_vehicle_race_successs
0x94b2	play_cp_comment_vo
0x94b3	play_crate_vfx
0x94b4	play_deathfx_convoy
0x94b5	play_decel_effects
0x94b6	play_defender_death
0x94b7	play_dialogue
0x94b8	play_disarm_operator_vo
0x94b9	play_dom_capture_sfx
0x94ba	play_dooropener_kill
0x94bb	play_doors_open_nags
0x94bc	play_effort_sound
0x94bd	play_emp_scramble
0x94be	play_ending_bink
0x94bf	play_enemy_incoming
0x94c0	play_enemy_radio_beep
0x94c1	play_enemy_radio_chat
0x94c2	play_escort_pain_vo
0x94c3	play_exfil_dialogues
0x94c4	play_explosion_post_impale
0x94c5	play_extract_2mins
0x94c6	play_extract_reminders
0x94c7	play_final_key_vo
0x94c8	play_find_lead
0x94c9	play_find_lead_good
0x94ca	play_fire_system_sound
0x94cb	play_fire_system_sound_loop
0x94cc	play_flashlight_fx
0x94cd	play_flir_footstep_fx
0x94ce	play_footstep_sound
0x94cf	play_found_enough_leads
0x94d0	play_fx
0x94d1	play_fx_with_entity
0x94d2	play_fxlighting_fx
0x94d3	play_generic_react
0x94d4	play_gesture_reaction
0x94d5	play_gesture_reaction_anim
0x94d6	play_gesture_reaction_loop
0x94d7	play_gesture_reaction_set
0x94d8	play_get_on_heli_nags
0x94d9	play_giveup_after_time
0x94da	play_grenade_reaction_dialog
0x94db	play_group_acknowledgement
0x94dc	play_group_gesture_performance
0x94dd	play_group_gesture_reaction
0x94de	play_group_looping_acknowledgements
0x94df	play_group_single_anim_into_idle_anim
0x94e0	play_group_single_anim_into_kill
0x94e1	play_grunt
0x94e2	play_hack_alarms
0x94e3	play_hack_allieswin_vo
0x94e4	play_hack_fail_vo
0x94e5	play_hack_missed_vo
0x94e6	play_hack_progress_vo
0x94e7	play_hack_vo
0x94e8	play_hacking_started
0x94e9	play_hacking_vo_intro
0x94ea	play_hacks_interact_vo
0x94eb	play_hadir_stab_cheer
0x94ec	play_heli_scene
0x94ed	play_helicopter_vo
0x94ee	play_hostage_dead_vo
0x94ef	play_hostage_fulton_capture_vo
0x94f0	play_hostage_fulton_vo
0x94f1	play_house_explo
0x94f2	play_impact_fx_on_players
0x94f3	play_informant_vo_at_goal
0x94f4	play_intel_pickup_vo
0x94f5	play_interaction
0x94f6	play_interaction_anim
0x94f7	play_interaction_blended
0x94f8	play_interaction_endidle
0x94f9	play_interaction_gesture
0x94fa	play_interaction_immediate
0x94fb	play_interaction_simple
0x94fc	play_interaction_unknowntype
0x94fd	play_interaction_vo
0x94fe	play_interaction_with_states
0x94ff	play_intro
0x9500	play_intro_animation
0x9501	play_intro_texts
0x9502	play_intro_vo
0x9503	play_intro2_vo
0x9504	play_investigation_done
0x9505	play_jammer_destroyed_vo
0x9506	play_jammer_returning_vo
0x9507	play_jet_look
0x9508	play_keys_intro_vo
0x9509	play_keys_vo
0x950a	play_kill_heli_nags
0x950b	play_laststand_scripted_anim
0x950c	play_light_fx_on_door
0x950d	play_line_and_rotate
0x950e	play_line_no_rotate
0x950f	play_lines_at_goal
0x9510	play_loop_sound_on_entity
0x9511	play_loop_sound_on_entity_with_pitch
0x9512	play_loop_sound_on_tag
0x9513	play_looping_acknowlegdements
0x9514	play_looping_breath_sound
0x9515	play_looping_skit_anim
0x9516	play_looping_sound_on_ent
0x9517	play_loopsound_in_space
0x9518	play_lost_health_vo
0x9519	play_mark_barrel_vo
0x951a	play_marker_vfx_on_enemy_players
0x951b	play_marker_vfx_on_friendly_player
0x951c	play_marker_vfx_on_friendly_players
0x951d	play_mask_remove
0x951e	play_mayhem_animation
0x951f	play_mhc_plane_escape_skit
0x9520	play_mission_complete
0x9521	play_mission_complete_vo
0x9522	play_mission_end_vo
0x9523	play_movie
0x9524	play_mp_sound
0x9525	play_multi_anim
0x9526	play_nag_hack_vo
0x9527	play_new_convoy_vo
0x9528	play_new_idle
0x9529	play_new_tread_vfx
0x952a	play_note_anim_vo
0x952b	play_origin
0x952c	play_out_intro
0x952d	play_outro_vo
0x952e	play_overwatch_vo
0x952f	play_pain_photo
0x9530	play_player_follow_truck
0x9531	play_projectile_nearby_dialog
0x9532	play_question_nag
0x9533	play_quick_reaction
0x9534	play_random_idles
0x9535	play_random_sound_in_space
0x9536	play_rappel_intro_anim
0x9537	play_reactive_fx
0x9538	play_reminder_anim_distance
0x9539	play_rescue_anim
0x953a	play_rescuer_nags
0x953b	play_rescuer_reaction01
0x953c	play_rescuer_reaction02
0x953d	play_revive_gesture
0x953e	play_running_anim
0x953f	play_running_anim_internal
0x9540	play_scene_safe
0x9541	play_scriptable_car_with_notetracks
0x9542	play_scripted_anim
0x9543	play_searched_buildings_vo
0x9544	play_searching_new_convoy_vo
0x9545	play_seat_animation
0x9546	play_seating_anim
0x9547	play_seating_anim_and_exit
0x9548	play_secure_barrel_vo
0x9549	play_shoot_tires_vo
0x954a	play_silent_acknowledgement
0x954b	play_single_acknowledgement
0x954c	play_single_anim
0x954d	play_single_anim_into_idle_anim
0x954e	play_single_anim_into_kill
0x954f	play_single_anim_last_frame
0x9550	play_single_anim_player
0x9551	play_single_anim_then_move_to
0x9552	play_single_skit_anim
0x9553	play_sitting_loop
0x9554	play_skippable_cinematic
0x9555	play_smart_basic_group_interaction
0x9556	play_smart_basic_interaction
0x9557	play_smart_dialog_if_exists
0x9558	play_smart_interaction
0x9559	play_smart_silent_interaction
0x955a	play_smart_simple_interaction
0x955b	play_smart_simple_silent_interaction
0x955c	play_smart_vo_interrupt
0x955d	play_smoke_start_sounds
0x955e	play_smoke_vfx_on_tires
0x955f	play_smoke_vfx_on_vehicle
0x9560	play_snd_on_tag
0x9561	play_sniper_glint_on_ambush_sniper
0x9562	play_solo_vo
0x9563	play_sound_at_viewheight
0x9564	play_sound_at_viewheightmp
0x9565	play_sound_in_space
0x9566	play_sound_in_space_no_combat
0x9567	play_sound_in_space_with_angles
0x9568	play_sound_on_entity
0x9569	play_sound_on_tag
0x956a	play_sound_on_tag_endon_death
0x956b	play_sound_safe
0x956c	play_spin_down_sfx
0x956d	play_spin_up_sfx
0x956e	play_spit
0x956f	play_spitter_pain_overlay
0x9570	play_start_hunting_vo
0x9571	play_state_based_interaction
0x9572	play_stealth_broken_vo
0x9573	play_stealth_vo
0x9574	play_stealth_vo_alias
0x9575	play_struct_fx
0x9576	play_tailgate_sfx
0x9577	play_takephoto_anim
0x9578	play_terrorist_respawn_music
0x9579	play_then_delete
0x957a	play_time_monitor
0x957b	play_timerstart_vo
0x957c	play_tread_vfx_think
0x957d	play_tree_animation
0x957e	play_tree_animation_internal
0x957f	play_truck_anim
0x9580	play_turbulence_fx
0x9581	play_vehicle_anim
0x9582	play_vfx_between_points_marked
0x9583	play_vfx_on_repair_part
0x9584	play_vo
0x9585	play_vo_bucket
0x9586	play_vo_bucket_looping
0x9587	play_vo_delay
0x9588	play_vo_for_trap_kills
0x9589	play_vo_line
0x958a	play_vo_line_delayed
0x958b	play_vo_on_all_players
0x958c	play_vo_on_intel_drop
0x958d	play_vo_on_player
0x958e	play_vo_on_stuff_pickup
0x958f	play_vo_system
0x9590	play_vo_to_all
0x9591	play_vo_to_player
0x9592	play_vo_when_near
0x9593	play_waitfor_ai_drop_vo
0x9594	play_weapon_purchase_vo
0x9595	play_win_vo
0x9596	play_wolf_vo_on_this_speaker
0x9597	play_wolf_vo_speaker_debug
0x9598	playac130infilanim
0x9599	playac130infilloopanims
0x959a	playaliasoverradio
0x959b	playanim
0x959c	playanim_arrival
0x959d	playanim_arrival_cleanup
0x959e	playanim_arrival_handlestandevent
0x959f	playanim_arriveatvehicle
0x95a0	playanim_bark
0x95a1	playanim_bomberdeath
0x95a2	playanim_bombermoveloop
0x95a3	playanim_burning
0x95a4	playanim_deploylmg
0x95a5	playanim_deployturret
0x95a6	playanim_dismountlmg
0x95a7	playanim_dismountturret
0x95a8	playanim_droplmg
0x95a9	playanim_entervehicle
0x95aa	playanim_exit
0x95ab	playanim_exitvehicle
0x95ac	playanim_explode
0x95ad	playanim_flashed
0x95ae	playanim_flashed_internal
0x95af	playanim_growltrack
0x95b0	playanim_headtrack
0x95b1	playanim_idle
0x95b2	playanim_monitorflashrestart
0x95b3	playanim_newenemyreaction
0x95b4	playanim_opendoor
0x95b5	playanim_patrolreact
0x95b6	playanim_patrolreact_internal
0x95b7	playanim_pushed
0x95b8	playanim_stairs
0x95b9	playanim_strafeaimchange
0x95ba	playanim_strafearrival
0x95bb	playanim_strafearrive
0x95bc	playanim_strafearrive_cleanup
0x95bd	playanim_strafereverse
0x95be	playanim_strafereverse_donotetracks
0x95bf	playanim_strafestart
0x95c0	playanim_stumble
0x95c1	playanim_throwgrenade
0x95c2	playanim_throwgrenade_cleanup
0x95c3	playanim_vehicle
0x95c4	playanim_vehicledeath
0x95c5	playanim_vehicleidle
0x95c6	playanim_vehiclereload
0x95c7	playanim_waitforpathclear
0x95c8	playanim_waitforpathset
0x95c9	playanim_weaponswitch
0x95ca	playanim_zeroarrival
0x95cb	playanim_zeroarrival_cleanup
0x95cc	playanimandusegoalweight
0x95cd	playanimfortime
0x95ce	playanimnatratefortime
0x95cf	playanimnatrateuntilnotetrack
0x95d0	playanimnatrateuntilnotetrack_safe
0x95d1	playanimnfortime
0x95d2	playanimnuntilnotetrack
0x95d3	playanimnuntilnotetrack_safe
0x95d4	playanimnwithnotetracksfortime
0x95d5	playanimnwithnotetracksfortime_helper
0x95d6	playanimuntilnotetrack
0x95d7	playanimwithsound
0x95d8	playannouncerbattlechatter
0x95d9	playantigravcleanup
0x95da	playantigravfall
0x95db	playantigravfloatidle
0x95dc	playantigravrise
0x95dd	playbackendtime
0x95de	playbackstarttime
0x95df	playbalconydeathanim
0x95e0	playbattlechatter
0x95e1	playbcanim
0x95e2	playbeamfx
0x95e3	playcapturesound
0x95e4	playcoveranim
0x95e5	playcoveranim_droprpg
0x95e6	playcoveranim_gesture
0x95e7	playcoveranim_throwgrenade
0x95e8	playcoveranim_throwgrenade_cleanup
0x95e9	playcoveraniminternal
0x95ea	playcoveranimloop
0x95eb	playcoveranimloop3d
0x95ec	playcovercrouchlmg
0x95ed	playcoverpainanim
0x95ee	playcoverpainanimwithadditives
0x95ef	playcrawlflipover
0x95f0	playcrawlingpaintransition
0x95f1	playcreditlines
0x95f2	playcredits
0x95f3	playcustomevent
0x95f4	playdamageefx
0x95f5	playdeathanim
0x95f6	playdeathanim_melee_ragdolldelayed
0x95f7	playdeathfx
0x95f8	playdeathsound
0x95f9	playdeathsoundinlaststand
0x95fa	playdeatomizefx
0x95fb	playdlightfx
0x95fc	playdoublejumpfinishanim
0x95fd	playdoublejumpmantle
0x95fe	playdoublejumpmantleorvault
0x95ff	playdoublejumptraversal
0x9600	playdoublejumpvault
0x9601	playdyingbackidle
0x9602	playdyingbackshoot
0x9603	playdyingcrawl
0x9604	playdyingcrawlback
0x9605	played
0x9606	played_convoy_vo
0x9607	playedmatchendingsoon
0x9608	playedstartingmusic
0x9609	playendofmatchtransition
0x960a	playepicbroshotsound
0x960b	player_action_disabled
0x960c	player_adsed
0x960d	player_adsed_monitor
0x960e	player_ai_fill
0x960f	player_aim_at_think
0x9610	player_aim_target
0x9611	player_aiming_at
0x9612	player_aiming_at_2d
0x9613	player_aimingtowardsenemy
0x9614	player_allyfriendnamelogic
0x9615	player_anims
0x9616	player_apply_local_view_position
0x9617	player_apply_local_view_rotation
0x9618	player_apply_local_weap_position
0x9619	player_apply_local_weap_rotation
0x961a	player_approach_tunnel
0x961b	player_attacker_accuracy
0x961c	player_attempt_say_foundlead
0x961d	player_battlechatter_check_for_crate_pickups
0x961e	player_battlechatter_cooldown_control
0x961f	player_battlechatter_event_clear
0x9620	player_battlechatter_generic_event_check
0x9621	player_battlechatter_off
0x9622	player_battlechatter_off_thread
0x9623	player_battlechatter_on
0x9624	player_battlechatter_on_thread
0x9625	player_bedroom_clear_handler
0x9626	player_behind_hadir_watcher
0x9627	player_behind_tank_think
0x9628	player_behind_tank_think_internal
0x9629	player_being_tracked_in_stealth
0x962a	player_best_time
0x962b	player_black_screen
0x962c	player_bleed_out_func
0x962d	player_bob_scale_set
0x962e	player_body
0x962f	player_bomb_init
0x9630	player_breath_context
0x9631	player_bump_management
0x9632	player_burn_death_overlay
0x9633	player_button_press_think
0x9634	player_call_out_ceiling_guy_on_damage
0x9635	player_cam_enable
0x9636	player_camera_moving_logic
0x9637	player_can_see_ai
0x9638	player_can_see_an_enemy
0x9639	player_can_see_p_ent
0x963a	player_can_take_sniper_damage
0x963b	player_cansee_buddy_down_flashed
0x963c	player_car_enter
0x963d	player_carried_anim
0x963e	player_carrydebuff
0x963f	player_casualty_vo
0x9640	player_character_index
0x9641	player_character_info
0x9642	player_character_num
0x9643	player_cinderblockcreateinteract
0x9644	player_cinderblockdropaudiologic
0x9645	player_cinderblockdroplogic
0x9646	player_cinderblockgetpickups
0x9647	player_cinderblockgive
0x9648	player_cinderblockinit
0x9649	player_cinderblockinteractdisplaylogic
0x964a	player_cinderblockkillinteractlogic
0x964b	player_cinderblockladderlogic
0x964c	player_cinderblockplayerpickuplogic
0x964d	player_cinematic_motion_override
0x964e	player_cinematic_swap
0x964f	player_cleanupongameended
0x9650	player_cleanuponteamchange
0x9651	player_clear_armory_nag
0x9652	player_clear_of_truck_watcher
0x9653	player_clear_pass_target
0x9654	player_clear_truck_nag
0x9655	player_clip
0x9656	player_clip_thread
0x9657	player_color_node
0x9658	player_connect_monitor
0x9659	player_controller_push_along_vehicle
0x965a	player_count
0x965b	player_count_left
0x965c	player_covertrigger
0x965d	player_covertype
0x965e	player_crouched
0x965f	player_damage_based_on_dist
0x9660	player_damage_thread
0x9661	player_death_animation_enabled
0x9662	player_death_override
0x9663	player_death_refs
0x9664	player_defuse_anim
0x9665	player_delete_ball_goal_fx
0x9666	player_delete_flag_goal_fx
0x9667	player_demeanor_monitor
0x9668	player_dialogue
0x9669	player_dialogue_clear_stack
0x966a	player_dialogue_emitter
0x966b	player_dialogue_gesture
0x966c	player_dialogue_interrupt
0x966d	player_dialogue_stop
0x966e	player_dialogue_struct
0x966f	player_did_slide
0x9670	player_die_from_smoke_inhalation
0x9671	player_die_from_smoke_inhalation_thread
0x9672	player_died_during_course
0x9673	player_died_recently
0x9674	player_died_recently_degrades
0x9675	player_disconnect
0x9676	player_disguisebottomanimatelogic
0x9677	player_disguiseon
0x9678	player_disguisetopanimatelogic
0x9679	player_dist_check
0x967a	player_do_black_screen
0x967b	player_dodronecooldown
0x967c	player_doesweapondrawallynames
0x967d	player_door_gesture
0x967e	player_door_wedge
0x967f	player_drivingtank
0x9680	player_drone_damage
0x9681	player_dronecancellogic
0x9682	player_dronecleanuplogic
0x9683	player_dronecontrollogic
0x9684	player_dronecontrolmanager
0x9685	player_dronecooldown
0x9686	player_dronedebugenabled
0x9687	player_dronedebugline
0x9688	player_dronegetstartstructs
0x9689	player_droneinit
0x968a	player_dronelogic
0x968b	player_dronemodel
0x968c	player_dronespawn
0x968d	player_dronespawnlogic
0x968e	player_dronespawnoverlaycancellogic
0x968f	player_droneusenags
0x9690	player_droneusereminder
0x9691	player_dronevisionsetfade
0x9692	player_drop_to_ground
0x9693	player_dropballisticsweaponinteractlogic
0x9694	player_dropballisticsweaponlogic
0x9695	player_early_shot_watcher
0x9696	player_end_death_logic
0x9697	player_enter_ambush_sniper_fire_sequence
0x9698	player_enters_poolhouse
0x9699	player_equip_nvg
0x969a	player_exfil_think
0x969b	player_exit_ambush_sniper_fire_sequence
0x969c	player_exit_deathsdoor
0x969d	player_exit_monitor
0x969e	player_expose_to_sniper_long_enough
0x969f	player_exposure_data
0x96a0	player_failed_context_melee
0x96a1	player_fell_watcher
0x96a2	player_fire_check
0x96a3	player_fire_thread
0x96a4	player_fired
0x96a5	player_fired_recently_delay
0x96a6	player_flarecanloopgesture
0x96a7	player_flarecanthrow
0x96a8	player_flarecantimeout
0x96a9	player_flarecanturnoff
0x96aa	player_flarecanuse
0x96ab	player_flareconditionalpickup
0x96ac	player_flaregetautomaticignitehint
0x96ad	player_flaregetofftriggers
0x96ae	player_flaregetremainingtime
0x96af	player_flaregive
0x96b0	player_flarehidemodellogic
0x96b1	player_flareloopgesturelogic
0x96b2	player_flareofftriggerlogic
0x96b3	player_flarepickuplogic
0x96b4	player_flarepickupsingle
0x96b5	player_flaresetammo
0x96b6	player_flaresetautomaticignitehint
0x96b7	player_flaresetcanthrow
0x96b8	player_flaresetcantimeout
0x96b9	player_flaresetcanturnoff
0x96ba	player_flaresetcanuse
0x96bb	player_flaresetremainingtime
0x96bc	player_flareshouldhidemodel
0x96bd	player_flarestealthdetectlogic
0x96be	player_flaretake
0x96bf	player_flarethrow
0x96c0	player_flaretimeout
0x96c1	player_flaretogglelogic
0x96c2	player_flareturnoff
0x96c3	player_flareturnon
0x96c4	player_flareturnvfxoff
0x96c5	player_flareturnvfxon
0x96c6	player_flashlight_maxvis_hack
0x96c7	player_focus_counter
0x96c8	player_found_a_weapon
0x96c9	player_fov_80_instant
0x96ca	player_fov_change
0x96cb	player_fov_default_2
0x96cc	player_fov_think
0x96cd	player_free_look
0x96ce	player_free_spot
0x96cf	player_friendlyfire_addreactionevent
0x96d0	player_friendlyfire_waiter
0x96d1	player_friendlyfire_waiter_damage
0x96d2	player_friendlyfirecheckpoints
0x96d3	player_fullads
0x96d4	player_fulton_sounds
0x96d5	player_gas_mask
0x96d6	player_gesture_cellphone_call
0x96d7	player_gesture_cellphone_show
0x96d8	player_gesture_combat
0x96d9	player_gesture_force
0x96da	player_gesture_noncombat
0x96db	player_gestures_input_disable
